antiguedad,plan,metodo_pago,facturas_impagas,frecuencia_uso,tickets_soporte,tipo_contrato,cambios_plan,canal_adquisicion,churn
56,premium,tarjeta_credito,1,15,5,mensual,2,call_center,0
34,estandar,tarjeta_credito,0,15,5,mensual,3,redes_sociales,0
27,basico,tarjeta_debito,3,13,10,anual,2,referido,0
44,basico,transferencia_bancaria,2,26,8,mensual,2,redes_sociales,1
14,estandar,tarjeta_credito,2,14,4,mensual,3,redes_sociales,1
37,estandar,tarjeta_debito,3,12,0,mensual,2,redes_sociales,0
36,premium,tarjeta_credito,2,14,9,mensual,0,referido,0
16,estandar,tarjeta_debito,0,8,8,mensual,0,call_center,0
10,basico,tarjeta_debito,3,18,0,mensual,3,web,1
54,estandar,tarjeta_credito,0,7,5,mensual,0,call_center,1
54,estandar,efectivo,2,6,1,anual,0,redes_sociales,0
13,basico,efectivo,2,15,5,anual,0,web,0
46,estandar,efectivo,3,23,9,mensual,2,redes_sociales,1
12,basico,tarjeta_debito,1,8,1,mensual,2,call_center,1
35,premium,efectivo,0,23,8,anual,2,web,0
50,estandar,efectivo,3,16,1,mensual,0,call_center,0
13,estandar,tarjeta_debito,1,20,7,mensual,2,call_center,0
34,estandar,tarjeta_debito,3,15,0,mensual,2,referido,1
11,basico,efectivo,3,1,7,mensual,0,referido,0
58,basico,transferencia_bancaria,1,15,5,mensual,2,call_center,0
6,estandar,tarjeta_debito,2,15,10,mensual,1,call_center,0
18,estandar,transferencia_bancaria,0,17,0,anual,0,web,0
24,estandar,tarjeta_credito,3,3,9,anual,1,web,0
45,basico,tarjeta_debito,0,5,3,mensual,2,referido,0
49,basico,tarjeta_debito,1,23,0,anual,3,redes_sociales,0
18,premium,efectivo,0,9,4,anual,1,web,0
6,basico,tarjeta_debito,1,10,1,mensual,0,referido,0
59,basico,tarjeta_credito,0,21,7,anual,1,web,0
17,basico,transferencia_bancaria,1,24,2,mensual,0,web,0
57,estandar,tarjeta_credito,3,15,3,anual,1,referido,0
27,estandar,tarjeta_credito,3,2,8,anual,2,redes_sociales,1
31,basico,tarjeta_debito,2,5,41,mensual,0,referido,1
2,basico,tarjeta_debito,2,5,3,mensual,1,web,0
12,estandar,tarjeta_credito,2,26,9,anual,3,call_center,0
13,basico,tarjeta_credito,2,25,4,mensual,0,web,0
2,estandar,tarjeta_debito,1,3,1,anual,2,call_center,0
40,estandar,tarjeta_debito,2,13,8,mensual,1,redes_sociales,0
27,basico,transferencia_bancaria,1,3,8,anual,3,web,0
7,estandar,tarjeta_debito,0,11,0,mensual,2,referido,0
120,estandar,tarjeta_debito,1,25,26,anual,3,web,0
12,estandar,tarjeta_credito,2,22,2,anual,0,redes_sociales,0
46,basico,transferencia_bancaria,2,24,2,mensual,3,call_center,0
43,premium,tarjeta_credito,2,28,1,mensual,2,call_center,0
37,estandar,efectivo,2,24,8,mensual,3,web,0
28,premium,tarjeta_credito,1,4,2,anual,0,web,0
31,estandar,efectivo,1,21,7,anual,3,call_center,1
42,premium,efectivo,1,25,9,anual,2,web,0
26,premium,tarjeta_credito,2,16,3,anual,0,call_center,0
48,premium,tarjeta_debito,2,17,1,mensual,2,referido,0
29,basico,tarjeta_debito,2,26,5,mensual,1,redes_sociales,0
13,premium,tarjeta_credito,1,3,4,anual,0,call_center,0
44,premium,tarjeta_credito,1,1,0,mensual,1,redes_sociales,0
50,premium,efectivo,3,23,13,mensual,0,call_center,1
42,basico,efectivo,2,15,7,mensual,2,redes_sociales,0
54,premium,tarjeta_credito,2,1,5,mensual,1,call_center,1
9,estandar,efectivo,2,7,7,mensual,0,referido,0
19,basico,tarjeta_credito,0,7,2,mensual,2,referido,0
46,estandar,efectivo,3,20,4,anual,3,web,0
6,estandar,tarjeta_credito,3,10,2,anual,0,web,0
21,basico,tarjeta_debito,2,17,0,anual,1,call_center,1
30,premium,tarjeta_debito,2,11,9,mensual,3,referido,0
58,estandar,transferencia_bancaria,2,18,10,mensual,3,call_center,0
23,basico,efectivo,2,25,9,mensual,0,web,0
17,estandar,tarjeta_credito,2,7,10,mensual,2,call_center,0
34,premium,tarjeta_credito,2,1,7,mensual,1,web,0
21,premium,tarjeta_debito,1,0,4,mensual,1,redes_sociales,0
26,estandar,transferencia_bancaria,1,15,6,anual,1,call_center,0
8,estandar,transferencia_bancaria,3,4,5,mensual,1,web,0
35,basico,efectivo,2,19,5,anual,3,call_center,0
51,estandar,tarjeta_debito,0,15,3,anual,3,call_center,0
57,premium,efectivo,2,22,2,anual,1,referido,0
1,basico,transferencia_bancaria,3,0,5,mensual,0,call_center,1
51,basico,tarjeta_debito,3,17,8,anual,0,redes_sociales,1
54,estandar,efectivo,2,20,5,anual,0,call_center,0
25,estandar,tarjeta_debito,2,25,5,mensual,2,referido,0
55,estandar,efectivo,1,0,6,anual,0,call_center,0
53,estandar,transferencia_bancaria,2,15,7,mensual,0,referido,0
40,estandar,tarjeta_credito,0,12,0,mensual,3,call_center,0
36,estandar,tarjeta_debito,2,12,5,mensual,0,call_center,1
33,basico,transferencia_bancaria,3,17,0,mensual,1,call_center,1
26,premium,tarjeta_debito,3,12,4,anual,1,call_center,0
36,estandar,tarjeta_credito,3,15,6,mensual,3,web,0
21,premium,transferencia_bancaria,0,29,1,mensual,2,web,0
21,premium,tarjeta_debito,0,28,7,mensual,0,web,0
37,estandar,tarjeta_credito,1,7,10,mensual,2,call_center,0
10,estandar,efectivo,3,1,8,mensual,1,redes_sociales,1
11,premium,tarjeta_debito,0,15,1,mensual,0,call_center,0
7,estandar,efectivo,1,7,0,mensual,1,call_center,0
43,basico,efectivo,1,25,5,anual,0,call_center,0
38,basico,tarjeta_credito,0,10,6,anual,2,referido,0
29,premium,tarjeta_debito,0,15,5,anual,3,referido,0
25,premium,efectivo,2,5,9,mensual,1,redes_sociales,1
24,basico,tarjeta_debito,2,3,6,anual,0,referido,0
38,basico,tarjeta_debito,1,29,7,anual,1,call_center,0
4,estandar,transferencia_bancaria,1,15,5,anual,3,call_center,1
27,basico,transferencia_bancaria,1,24,2,anual,2,call_center,0
33,estandar,transferencia_bancaria,3,27,3,mensual,1,web,0
26,basico,efectivo,2,24,1,anual,1,call_center,0
19,basico,tarjeta_debito,3,13,8,anual,0,call_center,0
12,estandar,tarjeta_credito,3,1,1,mensual,2,referido,0
60,basico,tarjeta_credito,1,17,6,mensual,2,web,0
52,estandar,tarjeta_debito,3,24,9,mensual,2,call_center,0
48,estandar,transferencia_bancaria,3,1,7,mensual,2,web,1
1,basico,tarjeta_debito,1,3,5,mensual,2,call_center,1
8,basico,tarjeta_credito,3,10,2,mensual,3,call_center,0
16,estandar,transferencia_bancaria,3,27,0,mensual,0,referido,0
30,basico,efectivo,3,10,3,mensual,3,call_center,0
48,estandar,transferencia_bancaria,1,15,3,anual,2,referido,0
2,premium,efectivo,1,23,2,anual,0,call_center,0
33,estandar,efectivo,0,9,6,mensual,3,call_center,0
6,estandar,tarjeta_credito,2,21,8,mensual,3,redes_sociales,1
57,estandar,tarjeta_credito,2,30,10,anual,3,call_center,1
36,basico,transferencia_bancaria,3,28,2,mensual,3,web,1
44,premium,tarjeta_credito,1,4,5,mensual,2,redes_sociales,0
11,basico,tarjeta_credito,2,5,4,mensual,1,referido,1
5,premium,tarjeta_debito,2,11,9,mensual,1,web,1
50,estandar,tarjeta_credito,3,12,5,anual,1,call_center,0
37,basico,tarjeta_credito,2,4,8,anual,3,web,0
9,estandar,efectivo,1,19,7,mensual,2,call_center,0
24,premium,tarjeta_debito,2,15,7,mensual,0,web,0
57,estandar,tarjeta_credito,2,0,4,anual,0,referido,0
8,estandar,efectivo,2,5,4,anual,0,web,1
39,estandar,transferencia_bancaria,1,9,10,mensual,0,redes_sociales,0
52,estandar,efectivo,3,4,5,mensual,0,call_center,0
43,estandar,tarjeta_debito,0,29,6,mensual,0,call_center,0
31,estandar,transferencia_bancaria,2,19,3,mensual,2,web,1
49,estandar,tarjeta_debito,2,4,3,mensual,3,redes_sociales,1
22,estandar,transferencia_bancaria,1,12,5,anual,0,call_center,0
39,premium,transferencia_bancaria,0,7,9,mensual,0,web,0
17,basico,tarjeta_debito,0,24,9,anual,0,call_center,0
7,estandar,efectivo,0,16,10,mensual,1,referido,0
27,estandar,efectivo,3,28,2,anual,0,web,0
44,basico,tarjeta_debito,2,15,2,mensual,0,web,0
7,basico,tarjeta_debito,2,17,10,mensual,3,call_center,1
42,basico,efectivo,2,18,10,anual,3,call_center,0
31,premium,tarjeta_debito,3,8,1,mensual,2,call_center,1
8,estandar,transferencia_bancaria,3,15,6,anual,1,redes_sociales,0
57,estandar,tarjeta_credito,3,29,0,anual,3,referido,0
55,basico,tarjeta_debito,0,4,0,mensual,1,referido,0
44,estandar,tarjeta_debito,2,15,5,mensual,1,call_center,0
46,basico,transferencia_bancaria,1,29,5,mensual,2,redes_sociales,1
43,estandar,transferencia_bancaria,3,15,2,mensual,0,referido,0
38,estandar,tarjeta_debito,3,18,2,mensual,3,call_center,0
11,premium,transferencia_bancaria,0,21,6,anual,1,redes_sociales,0
9,estandar,efectivo,0,6,44,mensual,0,call_center,0
4,premium,transferencia_bancaria,3,11,1,mensual,2,redes_sociales,1
22,basico,tarjeta_debito,3,4,5,mensual,2,call_center,0
50,basico,efectivo,3,23,9,mensual,0,call_center,0
17,estandar,tarjeta_credito,3,29,5,mensual,1,call_center,0
18,estandar,efectivo,3,26,9,anual,1,web,1
23,basico,efectivo,0,11,5,anual,3,call_center,0
57,basico,tarjeta_credito,2,11,0,mensual,3,web,1
58,estandar,transferencia_bancaria,1,8,0,mensual,3,call_center,0
4,basico,tarjeta_credito,3,28,4,mensual,0,call_center,1
20,estandar,tarjeta_debito,1,19,4,mensual,0,call_center,0
22,estandar,tarjeta_credito,2,4,3,anual,1,call_center,0
4,basico,tarjeta_credito,2,7,1,anual,2,call_center,0
19,estandar,tarjeta_credito,2,30,2,anual,2,call_center,0
50,estandar,tarjeta_debito,3,17,8,mensual,3,redes_sociales,1
51,estandar,efectivo,2,25,2,mensual,1,redes_sociales,0
60,basico,efectivo,0,3,5,mensual,1,referido,0
53,basico,tarjeta_debito,3,4,10,mensual,0,call_center,0
1,estandar,tarjeta_debito,0,16,2,anual,1,call_center,0
33,estandar,tarjeta_debito,1,9,6,mensual,1,referido,0
24,basico,tarjeta_credito,2,20,9,mensual,1,redes_sociales,0
29,estandar,tarjeta_credito,1,24,8,mensual,0,call_center,0
39,estandar,efectivo,0,8,4,anual,0,call_center,0
33,estandar,efectivo,2,23,7,mensual,2,call_center,0
47,basico,transferencia_bancaria,3,1,4,anual,3,call_center,0
50,premium,efectivo,0,0,5,mensual,3,call_center,0
7,basico,efectivo,2,15,4,anual,0,redes_sociales,0
50,basico,tarjeta_credito,2,16,9,mensual,0,referido,0
48,estandar,tarjeta_credito,1,0,1,mensual,2,call_center,0
4,basico,tarjeta_credito,2,15,5,mensual,1,call_center,1
37,basico,tarjeta_debito,3,6,9,mensual,0,web,0
56,basico,efectivo,2,7,9,mensual,1,web,0
14,estandar,tarjeta_credito,2,0,6,mensual,2,call_center,1
43,estandar,tarjeta_debito,3,13,9,mensual,2,referido,1
44,estandar,transferencia_bancaria,2,3,10,mensual,2,referido,0
56,basico,transferencia_bancaria,2,21,4,mensual,0,redes_sociales,0
10,basico,tarjeta_debito,1,5,7,mensual,1,referido,0
52,premium,tarjeta_credito,1,18,1,mensual,2,referido,0
5,premium,tarjeta_credito,2,15,6,mensual,1,web,0
45,estandar,efectivo,0,15,6,mensual,2,web,0
38,basico,efectivo,1,21,5,mensual,2,redes_sociales,0
41,estandar,efectivo,2,23,8,mensual,3,web,1
53,basico,transferencia_bancaria,2,8,8,mensual,3,web,0
48,estandar,efectivo,1,0,5,mensual,3,referido,0
33,basico,tarjeta_debito,0,15,7,mensual,0,redes_sociales,0
25,premium,tarjeta_debito,0,6,8,anual,3,referido,0
59,premium,transferencia_bancaria,1,20,7,mensual,0,call_center,0
30,basico,transferencia_bancaria,0,14,5,mensual,1,referido,0
46,estandar,tarjeta_debito,2,3,0,mensual,0,referido,0
31,estandar,efectivo,3,30,1,mensual,1,call_center,0
8,estandar,efectivo,0,8,10,anual,3,redes_sociales,0
36,estandar,tarjeta_debito,3,21,4,mensual,1,call_center,1
33,premium,tarjeta_credito,1,23,3,anual,3,call_center,0
43,estandar,efectivo,0,13,8,mensual,2,web,1
18,basico,tarjeta_debito,2,25,9,mensual,0,referido,0
18,basico,tarjeta_debito,3,22,4,mensual,0,referido,1
20,basico,tarjeta_credito,3,17,6,anual,3,call_center,0
9,premium,transferencia_bancaria,2,4,0,mensual,0,call_center,0
12,basico,tarjeta_debito,1,2,6,mensual,1,call_center,0
13,estandar,tarjeta_debito,2,6,9,mensual,0,web,1
45,basico,transferencia_bancaria,0,0,5,mensual,3,redes_sociales,0
5,premium,tarjeta_debito,0,12,3,mensual,3,web,0
7,estandar,tarjeta_credito,3,0,9,mensual,0,call_center,1
7,estandar,tarjeta_credito,2,21,2,anual,0,web,0
24,estandar,transferencia_bancaria,2,9,4,mensual,2,redes_sociales,0
49,estandar,tarjeta_credito,3,17,5,anual,3,referido,0
3,estandar,transferencia_bancaria,0,15,1,mensual,3,call_center,0
31,basico,tarjeta_debito,3,22,7,mensual,0,referido,0
5,estandar,tarjeta_credito,3,28,2,mensual,3,redes_sociales,1
56,estandar,tarjeta_debito,2,15,10,anual,3,web,0
48,premium,efectivo,2,20,6,mensual,0,call_center,0
1,premium,transferencia_bancaria,2,2,1,mensual,2,referido,0
56,premium,tarjeta_debito,3,27,7,mensual,1,redes_sociales,0
42,estandar,tarjeta_credito,0,5,5,anual,2,web,0
4,premium,transferencia_bancaria,2,15,3,mensual,1,referido,0
28,basico,tarjeta_credito,1,23,9,mensual,1,call_center,0
40,estandar,tarjeta_credito,0,6,2,mensual,2,call_center,0
23,premium,transferencia_bancaria,2,22,10,mensual,2,call_center,0
45,estandar,transferencia_bancaria,0,17,9,mensual,0,web,0
29,premium,efectivo,3,21,9,mensual,2,redes_sociales,1
57,estandar,efectivo,2,24,5,mensual,0,referido,1
27,estandar,tarjeta_debito,2,16,6,anual,2,call_center,0
48,estandar,tarjeta_debito,1,26,5,anual,0,web,0
20,premium,tarjeta_credito,1,5,3,mensual,3,redes_sociales,1
14,estandar,tarjeta_credito,1,9,9,mensual,2,call_center,1
14,basico,tarjeta_debito,3,0,9,mensual,0,call_center,1
60,estandar,tarjeta_debito,3,26,3,mensual,3,referido,0
0,basico,tarjeta_debito,2,15,9,mensual,0,web,0
13,estandar,efectivo,1,10,9,anual,3,referido,0
41,estandar,efectivo,2,26,2,mensual,0,referido,0
46,basico,efectivo,3,25,0,mensual,0,referido,0
56,basico,efectivo,1,15,5,anual,2,call_center,1
10,basico,tarjeta_debito,3,4,6,anual,1,referido,1
47,estandar,transferencia_bancaria,2,11,1,mensual,3,call_center,0
1,estandar,tarjeta_debito,0,11,5,mensual,3,referido,0
42,basico,tarjeta_credito,3,27,5,mensual,1,referido,0
39,basico,efectivo,0,2,4,anual,0,referido,0
36,estandar,tarjeta_credito,0,12,1,mensual,2,referido,1
37,estandar,efectivo,3,15,6,mensual,3,redes_sociales,1
52,premium,tarjeta_debito,1,15,4,anual,0,call_center,0
120,basico,efectivo,0,15,5,mensual,3,call_center,1
17,estandar,efectivo,2,15,6,mensual,2,call_center,1
42,basico,tarjeta_debito,0,18,4,mensual,1,call_center,1
22,basico,tarjeta_credito,2,22,6,mensual,2,referido,0
46,premium,tarjeta_debito,1,29,5,anual,3,redes_sociales,0
39,basico,transferencia_bancaria,3,3,5,mensual,0,web,1
41,basico,efectivo,0,18,8,anual,3,redes_sociales,0
20,premium,transferencia_bancaria,2,11,8,anual,3,referido,0
50,estandar,transferencia_bancaria,1,27,7,anual,0,redes_sociales,0
44,premium,efectivo,2,9,8,mensual,3,redes_sociales,1
8,basico,tarjeta_credito,3,9,8,mensual,3,referido,1
2,premium,tarjeta_credito,2,4,0,mensual,1,redes_sociales,0
41,basico,efectivo,2,18,4,mensual,2,web,1
18,basico,transferencia_bancaria,2,30,7,mensual,3,web,0
28,basico,tarjeta_credito,0,18,8,mensual,2,call_center,1
45,basico,tarjeta_credito,1,30,7,mensual,3,call_center,1
46,premium,tarjeta_credito,0,1,8,anual,3,call_center,0
14,estandar,transferencia_bancaria,2,26,5,mensual,3,call_center,0
8,basico,transferencia_bancaria,1,22,5,mensual,3,call_center,1
40,basico,tarjeta_debito,1,15,7,mensual,3,web,0
58,premium,tarjeta_debito,3,23,3,anual,0,web,0
37,estandar,efectivo,3,3,0,mensual,1,web,1
55,premium,tarjeta_credito,2,27,10,mensual,3,redes_sociales,1
5,estandar,efectivo,1,19,9,mensual,3,referido,0
20,premium,efectivo,3,24,4,anual,3,redes_sociales,1
29,premium,transferencia_bancaria,0,18,8,anual,1,referido,0
50,basico,efectivo,3,5,5,mensual,1,referido,0
17,estandar,transferencia_bancaria,3,27,5,anual,0,redes_sociales,0
25,basico,tarjeta_debito,1,30,3,mensual,0,call_center,0
21,basico,tarjeta_debito,3,1,5,mensual,0,call_center,1
2,estandar,efectivo,1,11,0,mensual,2,redes_sociales,1
0,premium,transferencia_bancaria,2,15,5,mensual,2,redes_sociales,1
53,basico,efectivo,3,15,5,anual,0,referido,0
59,estandar,tarjeta_debito,0,11,2,mensual,1,call_center,0
59,basico,efectivo,0,24,6,anual,2,redes_sociales,0
20,estandar,tarjeta_debito,3,5,7,mensual,2,call_center,0
36,premium,tarjeta_credito,0,9,50,mensual,2,redes_sociales,0
13,basico,tarjeta_credito,3,10,5,mensual,0,web,1
51,basico,transferencia_bancaria,0,0,4,mensual,2,call_center,0
42,estandar,transferencia_bancaria,3,15,0,mensual,0,redes_sociales,0
18,basico,transferencia_bancaria,0,24,5,mensual,0,referido,0
22,premium,tarjeta_debito,0,23,9,anual,1,web,0
54,estandar,efectivo,1,28,0,anual,3,web,0
1,estandar,transferencia_bancaria,3,15,1,mensual,0,call_center,0
26,estandar,tarjeta_debito,1,15,6,mensual,1,redes_sociales,0
5,basico,transferencia_bancaria,2,15,1,mensual,3,referido,0
12,premium,transferencia_bancaria,1,5,5,mensual,3,redes_sociales,0
54,basico,transferencia_bancaria,1,2,3,mensual,1,web,1
11,estandar,tarjeta_credito,2,19,2,mensual,0,call_center,1
37,basico,transferencia_bancaria,1,15,5,mensual,0,redes_sociales,0
37,premium,tarjeta_credito,0,0,3,mensual,2,call_center,0
20,basico,tarjeta_debito,0,9,3,mensual,1,call_center,0
58,basico,transferencia_bancaria,2,4,1,mensual,2,referido,0
55,estandar,transferencia_bancaria,1,12,5,mensual,3,redes_sociales,1
20,basico,tarjeta_debito,2,11,9,mensual,1,web,1
40,estandar,tarjeta_debito,1,5,3,mensual,2,redes_sociales,1
30,estandar,efectivo,2,7,0,mensual,2,call_center,1
1,premium,tarjeta_debito,0,14,5,mensual,2,call_center,0
28,estandar,transferencia_bancaria,1,1,10,mensual,3,redes_sociales,0
10,estandar,tarjeta_debito,2,25,8,mensual,2,web,0
28,estandar,tarjeta_credito,1,16,3,anual,0,redes_sociales,0
30,estandar,tarjeta_credito,0,29,4,mensual,0,call_center,0
26,estandar,efectivo,0,29,3,mensual,1,referido,0
51,estandar,transferencia_bancaria,2,7,0,anual,0,call_center,0
49,estandar,efectivo,2,15,7,mensual,2,web,0
13,basico,tarjeta_debito,3,23,2,mensual,1,referido,1
40,estandar,efectivo,0,13,5,mensual,0,redes_sociales,0
56,estandar,efectivo,2,15,10,mensual,1,call_center,0
19,estandar,transferencia_bancaria,3,24,5,mensual,2,call_center,0
55,estandar,tarjeta_debito,1,2,10,mensual,0,call_center,0
43,estandar,tarjeta_debito,3,7,8,mensual,0,call_center,0
42,estandar,tarjeta_debito,0,21,10,mensual,3,call_center,0
43,basico,tarjeta_debito,0,28,4,anual,0,call_center,0
1,premium,tarjeta_credito,0,15,5,mensual,0,call_center,0
30,premium,tarjeta_debito,2,17,6,mensual,3,web,0
33,premium,tarjeta_credito,3,18,1,mensual,1,referido,0
50,estandar,tarjeta_credito,3,10,7,mensual,2,call_center,0
30,premium,transferencia_bancaria,1,2,5,mensual,3,web,1
48,basico,tarjeta_credito,3,2,5,mensual,2,web,0
20,estandar,tarjeta_credito,1,17,0,mensual,1,call_center,0
37,estandar,tarjeta_credito,2,15,8,anual,2,call_center,0
31,estandar,tarjeta_credito,2,6,5,mensual,1,call_center,1
34,basico,tarjeta_debito,1,13,5,mensual,2,web,0
15,estandar,transferencia_bancaria,3,28,10,mensual,1,redes_sociales,0
47,basico,tarjeta_debito,2,15,0,anual,0,call_center,0
58,estandar,tarjeta_credito,3,30,25,mensual,2,redes_sociales,0
37,estandar,tarjeta_debito,1,0,6,mensual,3,referido,0
18,estandar,tarjeta_credito,2,19,8,mensual,2,call_center,0
4,estandar,tarjeta_debito,0,27,9,mensual,1,referido,1
51,estandar,tarjeta_debito,2,13,9,mensual,1,redes_sociales,0
15,basico,efectivo,1,23,36,mensual,0,web,0
0,estandar,efectivo,1,1,6,anual,3,referido,0
59,estandar,efectivo,2,14,5,mensual,2,redes_sociales,1
55,premium,tarjeta_debito,2,15,5,mensual,3,call_center,0
26,premium,tarjeta_debito,2,10,5,anual,3,referido,0
13,premium,tarjeta_credito,1,18,6,mensual,0,redes_sociales,0
32,estandar,efectivo,0,13,10,anual,1,referido,0
32,estandar,efectivo,2,12,4,mensual,0,referido,1
35,premium,tarjeta_debito,0,2,9,mensual,1,web,0
12,estandar,transferencia_bancaria,0,24,2,mensual,2,redes_sociales,0
27,estandar,tarjeta_debito,0,12,0,anual,1,redes_sociales,0
38,basico,transferencia_bancaria,1,21,8,mensual,3,call_center,0
49,estandar,transferencia_bancaria,2,22,4,mensual,1,referido,0
9,estandar,transferencia_bancaria,2,20,7,mensual,1,web,1
47,premium,tarjeta_credito,2,3,2,mensual,0,web,0
43,estandar,tarjeta_credito,3,11,9,mensual,1,call_center,0
14,premium,tarjeta_credito,3,15,24,mensual,0,call_center,0
0,basico,transferencia_bancaria,0,8,7,anual,3,redes_sociales,0
23,premium,transferencia_bancaria,2,12,0,anual,2,call_center,0
13,basico,tarjeta_credito,0,1,3,mensual,0,redes_sociales,0
31,basico,tarjeta_credito,2,3,6,anual,2,referido,0
23,basico,transferencia_bancaria,2,7,3,mensual,3,redes_sociales,0
39,estandar,efectivo,3,28,8,mensual,0,redes_sociales,0
51,basico,transferencia_bancaria,2,1,5,mensual,0,call_center,1
3,basico,transferencia_bancaria,2,22,5,mensual,1,redes_sociales,1
33,premium,tarjeta_credito,1,29,3,mensual,3,call_center,0
19,estandar,transferencia_bancaria,2,19,40,mensual,0,call_center,0
32,estandar,efectivo,2,15,6,mensual,0,web,1
60,premium,transferencia_bancaria,1,2,9,anual,0,call_center,0
41,basico,efectivo,3,26,3,mensual,2,referido,0
56,estandar,tarjeta_credito,2,6,4,mensual,3,call_center,0
23,estandar,tarjeta_credito,2,8,3,mensual,1,redes_sociales,0
47,estandar,transferencia_bancaria,2,3,4,anual,3,web,1
57,estandar,tarjeta_debito,2,11,2,mensual,2,web,0
26,premium,transferencia_bancaria,2,19,6,anual,1,redes_sociales,0
49,premium,tarjeta_debito,3,16,4,anual,3,redes_sociales,0
52,premium,tarjeta_debito,0,2,8,anual,0,referido,0
31,basico,tarjeta_credito,0,20,5,anual,2,call_center,0
35,premium,transferencia_bancaria,1,28,3,mensual,2,web,0
36,basico,transferencia_bancaria,3,15,7,mensual,0,web,1
23,premium,transferencia_bancaria,1,24,5,mensual,0,call_center,0
15,basico,tarjeta_debito,1,1,9,mensual,2,redes_sociales,0
