antiguedad,plan,metodo_pago,facturas_impagas,frecuencia_uso,tickets_soporte,tipo_contrato,cambios_plan,canal_adquisicion,churn
120,basico,tarjeta_credito,,,2.0,mensual,3,web,0
38,basico,tarjeta_debito,,2.0,0.0,anual,3,web,0
48,estandar,transferencia_bancaria,3.0,14.0,51.0,mensual,2,,0
9,basico,tarjeta_credito,1.0,25.0,,mensual,2,,0
15,estandar,tarjeta_debito,0.0,14.0,4.0,anual,2,referido,0
55,estandar,tarjeta_credito,,6.0,0.0,mensual,1,referido,0
55,premium,tarjeta_debito,,13.0,6.0,mensual,2,call_center,0
43,basico,efectivo,3.0,20.0,8.0,mensual,0,call_center,1
12,premium,tarjeta_credito,3.0,10.0,1.0,mensual,0,call_center,0
50,premium,transferencia_bancaria,3.0,,6.0,mensual,3,web,0
0,estandar,,1.0,24.0,5.0,anual,3,web,0
35,premium,tarjeta_credito,2.0,18.0,2.0,mensual,0,call_center,1
17,estandar,efectivo,0.0,,0.0,mensual,1,call_center,0
48,estandar,efectivo,0.0,26.0,5.0,anual,3,call_center,0
46,premium,transferencia_bancaria,2.0,13.0,9.0,mensual,3,web,1
50,premium,transferencia_bancaria,0.0,17.0,0.0,mensual,2,referido,0
31,estandar,tarjeta_debito,0.0,28.0,5.0,mensual,3,redes_sociales,0
38,basico,efectivo,3.0,23.0,7.0,anual,2,web,0
12,premium,tarjeta_credito,2.0,26.0,7.0,mensual,1,call_center,0
54,basico,efectivo,3.0,16.0,9.0,anual,3,redes_sociales,0
50,basico,tarjeta_credito,3.0,11.0,6.0,mensual,1,referido,0
0,estandar,efectivo,,23.0,6.0,anual,1,referido,0
22,estandar,,2.0,10.0,1.0,mensual,1,redes_sociales,1
37,premium,efectivo,2.0,24.0,4.0,mensual,3,call_center,0
120,premium,tarjeta_debito,2.0,5.0,7.0,anual,2,referido,1
6,basico,tarjeta_debito,3.0,18.0,4.0,mensual,3,redes_sociales,0
21,premium,tarjeta_debito,1.0,28.0,9.0,mensual,1,call_center,0
46,estandar,efectivo,,15.0,8.0,mensual,2,redes_sociales,1
46,estandar,,1.0,19.0,3.0,anual,0,redes_sociales,0
38,estandar,tarjeta_debito,2.0,29.0,3.0,anual,0,,0
38,estandar,efectivo,3.0,,6.0,anual,3,redes_sociales,0
40,estandar,transferencia_bancaria,0.0,29.0,,mensual,2,redes_sociales,0
52,Premium,tarjeta_debito,2.0,19.0,37.0,mensual,1,web,0
25,premium,transferencia_bancaria,3.0,0.0,5.0,mensual,0,,0
39,premium,efectivo,2.0,8.0,0.0,anual,0,call_center,0
45,basico,tarjeta_credito,3.0,25.0,6.0,mensual,1,web,0
5,estandar,efectivo,-1.0,50.0,2.0,anual,1,web,0
32,basico,tarjeta_debito,0.0,3.0,,mensual,0,,0
46,basico,efectivo,1.0,6.0,1.0,mensual,2,redes_sociales,1
11,estandar,transferencia_bancaria,3.0,9.0,1.0,mensual,3,redes_sociales,0
36,estandar,tarjeta_credito,1.0,24.0,8.0,mensual,1,redes_sociales,0
33,basico,efectivo,3.0,14.0,9.0,mensual,0,web,0
22,estandar,tarjeta_credito,0.0,29.0,0.0,mensual,1,web,0
51,basico,tarjeta_debito,3.0,12.0,9.0,mensual,0,referido,0
1,basico,tarjeta_credito,3.0,26.0,4.0,anual,2,call_center,0
40,estandar,tarjeta_debito,1.0,-5.0,5.0,mensual,3,referido,0
51,estandar,tarjeta_credito,0.0,9.0,2.0,anual,2,web,0
4,estandar,tarjeta_credito,0.0,2.0,78.0,mensual,3,web,1
8,estandar,efectivo,,23.0,6.0,anual,0,referido,0
46,premium,tarjeta_debito,2.0,100.0,2.0,mensual,1,redes_sociales,0
24,basico,efectivo,2.0,9.0,5.0,mensual,0,referido,1
57,basico,transferencia_bancaria,3.0,27.0,6.0,mensual,0,redes_sociales,0
58,basico,tarjeta_debito,0.0,26.0,6.0,mensual,2,web,0
42,premium,transferencia_bancaria,0.0,26.0,2.0,mensual,10,web,0
15,basico,tarjeta_debito,,22.0,,anual,1,call_center,0
45,estandar,tarjeta_credito,2.0,22.0,0.0,mensual,1,referido,0
0,premium,,2.0,-1.0,1.0,anual,2,web,0
12,estandar,,1.0,20.0,5.0,mensual,3,redes_sociales,1
11,estandar,tarjeta_debito,0.0,25.0,58.0,mensual,1,redes_sociales,0
56,basico,,2.0,3.0,10.0,mensual,0,call_center,1
38,estandar,tarjeta_credito,3.0,4.0,7.0,anual,0,redes_sociales,0
60,premium,efectivo,2.0,5.0,0.0,mensual,1,referido,0
20,estandar,efectivo,3.0,15.0,,mensual,10,call_center,1
27,basico,transferencia_bancaria,3.0,4.0,2.0,mensual,3,call_center,1
8,estandar,efectivo,2.0,16.0,,mensual,1,redes_sociales,1
60,basico,efectivo,2.0,7.0,4.0,mensual,3,web,0
60,estandar,tarjeta_debito,0.0,25.0,5.0,mensual,1,referido,0
44,premium,tarjeta_debito,3.0,20.0,7.0,mensual,2,redes_sociales,1
48,estandar,efectivo,,7.0,,mensual,3,,1
26,premium,tarjeta_debito,3.0,30.0,1.0,mensual,3,referido,0
2,estandar,tarjeta_credito,2.0,19.0,4.0,mensual,3,,1
14,basico,efectivo,1.0,17.0,6.0,mensual,1,web,1
0,premium,tarjeta_debito,2.0,0.0,9.0,mensual,1,web,0
50,premium,tarjeta_debito,3.0,12.0,4.0,mensual,1,referido,0
57,premium,tarjeta_credito,3.0,,,mensual,2,referido,0
28,basico,,3.0,20.0,9.0,mensual,3,web,0
35,premium,transferencia_bancaria,2.0,50.0,1.0,mensual,0,call_center,1
41,estandar,tarjeta_credito,2.0,15.0,0.0,mensual,2,call_center,0
24,basico,efectivo,0.0,12.0,4.0,mensual,0,web,1
14,basico,,2.0,14.0,7.0,mensual,2,redes_sociales,0
6,estandar,tarjeta_credito,1.0,17.0,0.0,anual,1,,0
48,estandar,tarjeta_debito,3.0,4.0,2.0,anual,0,web,0
37,basico,tarjeta_credito,1.0,4.0,97.0,anual,2,referido,0
120,basico,tarjeta_debito,1.0,10.0,6.0,mensual,1,redes_sociales,0
8,estandar,transferencia_bancaria,2.0,8.0,4.0,mensual,1,referido,0
150,estandar,tarjeta_debito,2.0,,6.0,anual,10,call_center,0
13,premium,transferencia_bancaria,2.0,5.0,3.0,mensual,1,web,0
26,premium,,0.0,1.0,5.0,mensual,0,referido,0
22,basico,transferencia_bancaria,1.0,,1.0,mensual,1,,0
21,estandar,tarjeta_debito,2.0,18.0,51.0,mensual,1,web,1
18,estandar,tarjeta_credito,0.0,4.0,4.0,mensual,2,referido,0
17,estandar,,1.0,15.0,3.0,mensual,1,web,0
-1,premium,tarjeta_credito,0.0,,13.0,mensual,0,,0
53,basico,transferencia_bancaria,1.0,1.0,1.0,mensual,3,web,0
2,premium,tarjeta_debito,1.0,1.0,9.0,mensual,0,call_center,1
27,basico,efectivo,2.0,1.0,1.0,anual,3,redes_sociales,0
12,basico,,0.0,13.0,0.0,mensual,2,referido,0
45,basico,efectivo,,4.0,2.0,mensual,1,web,0
7,estandar,tarjeta_debito,20.0,19.0,10.0,anual,1,redes_sociales,1
7,basico,tarjeta_debito,3.0,,6.0,mensual,0,redes_sociales,1
27,basico,tarjeta_credito,3.0,21.0,0.0,anual,3,call_center,0
24,estandar,efectivo,3.0,6.0,,mensual,0,web,1
58,premium,efectivo,0.0,1.0,,anual,2,web,0
5,basico,tarjeta_credito,3.0,,1.0,anual,2,redes_sociales,0
52,basico,efectivo,0.0,19.0,6.0,mensual,0,referido,0
32,premium,efectivo,,2.0,9.0,mensual,3,web,0
57,basico,tarjeta_credito,2.0,22.0,9.0,mensual,2,web,0
50,estandar,,3.0,27.0,,anual,0,referido,0
17,basico,,1.0,29.0,4.0,anual,2,redes_sociales,0
5,premium,tarjeta_debito,,23.0,,mensual,2,web,1
29,estandar,tarjeta_credito,3.0,26.0,6.0,mensual,3,redes_sociales,0
9,premium,tarjeta_credito,0.0,20.0,7.0,mensual,2,call_center,0
51,basico,efectivo,1.0,12.0,0.0,mensual,3,redes_sociales,0
41,estandar,tarjeta_credito,0.0,10.0,4.0,mensual,1,call_center,0
25,basico,tarjeta_debito,1.0,17.0,1.0,anual,0,referido,0
7,estandar,efectivo,0.0,16.0,10.0,mensual,2,referido,0
2,estandar,tarjeta_credito,0.0,-5.0,56.0,mensual,2,referido,1
36,basico,tarjeta_credito,1.0,,66.0,mensual,3,redes_sociales,0
13,basico,,0.0,27.0,3.0,anual,1,redes_sociales,0
60,basico,tarjeta_debito,2.0,23.0,0.0,mensual,1,web,0
49,estandar,tarjeta_credito,-1.0,18.0,1.0,anual,2,redes_sociales,0
3,estandar,,2.0,7.0,,mensual,0,web,0
41,basico,,2.0,8.0,4.0,mensual,0,referido,0
36,premium,efectivo,3.0,10.0,0.0,mensual,0,,1
49,estandar,tarjeta_credito,2.0,30.0,5.0,anual,1,redes_sociales,0
58,estandar,tarjeta_debito,1.0,8.0,9.0,mensual,3,redes_sociales,0
6,basico,efectivo,,11.0,10.0,mensual,2,web,0
21,estandar,efectivo,3.0,27.0,1.0,anual,3,call_center,0
20,estandar,transferencia_bancaria,1.0,4.0,4.0,anual,1,redes_sociales,0
18,estandar,tarjeta_debito,0.0,21.0,8.0,anual,0,redes_sociales,0
46,estandar,tarjeta_credito,2.0,15.0,10.0,mensual,2,referido,0
18,basico,tarjeta_debito,3.0,14.0,5.0,anual,2,redes_sociales,0
33,premium,tarjeta_credito,3.0,3.0,5.0,mensual,1,redes_sociales,0
33,premium,tarjeta_debito,0.0,4.0,2.0,mensual,2,redes_sociales,0
23,premium,tarjeta_debito,1.0,0.0,9.0,mensual,1,call_center,1
18,estandar,transferencia_bancaria,1.0,0.0,0.0,anual,0,redes_sociales,0
42,basico,efectivo,,16.0,9.0,mensual,1,referido,0
55,basico,transferencia_bancaria,1.0,17.0,7.0,mensual,2,web,0
4,basico,tarjeta_debito,1.0,19.0,0.0,anual,2,,0
48,estandar,tarjeta_credito,2.0,16.0,0.0,mensual,1,redes_sociales,1
0,basico,tarjeta_debito,0.0,,3.0,mensual,3,,0
27,basico,transferencia_bancaria,3.0,100.0,8.0,mensual,3,redes_sociales,1
45,estandar,tarjeta_debito,3.0,25.0,2.0,anual,2,call_center,0
22,basico,transferencia_bancaria,2.0,15.0,9.0,mensual,2,web,0
19,basico,efectivo,3.0,29.0,3.0,mensual,3,redes_sociales,0
11,estandar,transferencia_bancaria,3.0,20.0,2.0,anual,3,call_center,1
18,estandar,,,10.0,7.0,mensual,3,redes_sociales,1
35,estandar,transferencia_bancaria,3.0,13.0,49.0,mensual,0,web,1
46,estandar,tarjeta_credito,1.0,28.0,10.0,mensual,2,redes_sociales,0
18,estandar,tarjeta_debito,1.0,4.0,7.0,mensual,2,web,1
28,estandar,tarjeta_debito,3.0,19.0,4.0,anual,3,referido,0
9,premium,efectivo,0.0,14.0,,mensual,0,redes_sociales,0
37,premium,transferencia_bancaria,,22.0,7.0,mensual,2,web,0
44,premium,tarjeta_debito,1.0,16.0,0.0,mensual,3,web,0
32,premium,tarjeta_debito,2.0,27.0,4.0,mensual,2,web,0
24,premium,tarjeta_credito,0.0,23.0,5.0,anual,0,redes_sociales,0
15,estandar,tarjeta_credito,3.0,10.0,4.0,mensual,3,web,0
22,basico,efectivo,3.0,12.0,0.0,mensual,15,redes_sociales,1
35,estandar,efectivo,15.0,0.0,3.0,mensual,0,redes_sociales,0
46,premium,tarjeta_credito,1.0,15.0,1.0,mensual,3,web,0
36,estandar,efectivo,2.0,6.0,4.0,mensual,0,,1
28,estandar,transferencia_bancaria,3.0,4.0,,anual,0,call_center,1
59,estandar,tarjeta_debito,2.0,3.0,55.0,mensual,2,referido,0
3,estandar,transferencia_bancaria,3.0,16.0,78.0,anual,2,redes_sociales,1
17,estandar,tarjeta_credito,3.0,12.0,4.0,mensual,0,referido,0
42,estandar,efectivo,0.0,,8.0,anual,2,referido,0
16,estandar,tarjeta_credito,2.0,18.0,84.0,mensual,1,call_center,1
43,premium,,0.0,18.0,3.0,anual,2,,0
38,estandar,EFECTIVO,2.0,14.0,8.0,mensual,0,call_center,0
47,Premium,transferencia_bancaria,3.0,7.0,9.0,mensual,1,call_center,1
50,estandar,tarjeta_credito,0.0,-1.0,2.0,mensual,1,,0
20,basico,tarjeta_credito,20.0,28.0,0.0,anual,3,,0
28,estandar,transferencia_bancaria,1.0,27.0,,mensual,2,redes_sociales,1
5,estandar,tarjeta_debito,2.0,12.0,3.0,mensual,3,redes_sociales,1
37,premium,transferencia_bancaria,1.0,21.0,5.0,anual,3,referido,0
36,premium,transferencia_bancaria,3.0,10.0,1.0,mensual,3,call_center,0
30,basico,transferencia_bancaria,,29.0,0.0,anual,2,web,0
59,basico,transferencia_bancaria,0.0,,10.0,anual,1,call_center,0
14,estandar,tarjeta_debito,2.0,0.0,4.0,anual,3,web,0
38,basico,efectivo,3.0,14.0,1.0,anual,1,,0
20,estandar,,,6.0,,anual,3,web,0
2,estandar,tarjeta_debito,2.0,100.0,7.0,anual,2,call_center,0
37,estandar,tarjeta_debito,0.0,12.0,4.0,mensual,0,,0
1,estandar,tarjeta_credito,2.0,18.0,4.0,mensual,0,referido,0
48,premium,tarjeta_credito,3.0,22.0,10.0,mensual,2,web,0
55,basico,transferencia_bancaria,2.0,8.0,,mensual,0,call_center,0
12,estandar,tarjeta_debito,0.0,29.0,5.0,anual,0,,0
40,premium,efectivo,2.0,,3.0,mensual,0,web,0
27,estandar,,,18.0,6.0,mensual,0,referido,1
23,estandar,efectivo,1.0,12.0,2.0,mensual,3,call_center,1
60,basico,efectivo,1.0,23.0,1.0,anual,3,web,0
26,estandar,tarjeta_credito,,20.0,7.0,anual,3,referido,0
8,basico,efectivo,1.0,4.0,10.0,mensual,0,call_center,0
17,estandar,efectivo,2.0,29.0,0.0,mensual,0,referido,0
28,estandar,transferencia_bancaria,3.0,30.0,7.0,anual,0,call_center,0
38,basico,,2.0,,7.0,mensual,1,,1
10,estandar,tarjeta_debito,,23.0,4.0,mensual,1,redes_sociales,0
3,estandar,tarjeta_debito,0.0,16.0,0.0,mensual,2,web,0
48,estandar,tarjeta_credito,3.0,25.0,6.0,mensual,3,referido,0
46,basico,tarjeta_credito,0.0,0.0,5.0,mensual,1,referido,0
36,estandar,transferencia_bancaria,,27.0,9.0,anual,1,,0
31,basico,Tarjeta Credito,3.0,28.0,10.0,mensual,3,referido,0
25,premium,transferencia_bancaria,2.0,1.0,6.0,anual,3,call_center,0
5,premium,transferencia_bancaria,,,2.0,anual,3,web,0
9,basico,transferencia_bancaria,0.0,23.0,1.0,mensual,1,web,0
44,estandar,tarjeta_credito,1.0,29.0,,anual,0,referido,0
31,basico,tarjeta_debito,1.0,,3.0,anual,1,web,0
59,premium,transferencia_bancaria,3.0,6.0,3.0,anual,1,redes_sociales,0
24,estandar,efectivo,2.0,22.0,3.0,mensual,1,redes_sociales,1
4,basico,tarjeta_credito,1.0,13.0,8.0,mensual,2,,0
35,estandar,efectivo,3.0,21.0,,mensual,3,call_center,1
10,estandar,efectivo,0.0,3.0,3.0,mensual,1,call_center,1
54,estandar,tarjeta_debito,1.0,50.0,,anual,0,,0
43,premium,tarjeta_credito,3.0,,,anual,0,web,0
22,estandar,tarjeta_debito,3.0,19.0,2.0,mensual,0,web,1
31,basico,transferencia_bancaria,2.0,11.0,4.0,anual,3,referido,1
26,basico,tarjeta_debito,2.0,5.0,8.0,mensual,0,referido,0
58,premium,tarjeta_debito,0.0,5.0,10.0,mensual,3,call_center,1
3,estandar,tarjeta_debito,-1.0,26.0,3.0,mensual,2,call_center,1
38,estandar,tarjeta_debito,1.0,17.0,3.0,mensual,3,referido,0
31,BASICO,tarjeta_credito,0.0,25.0,6.0,mensual,3,web,1
5,estandar,transferencia_bancaria,1.0,,6.0,mensual,15,redes_sociales,1
49,premium,efectivo,,8.0,93.0,mensual,0,web,0
58,basico,tarjeta_credito,,16.0,9.0,anual,3,,1
26,estandar,,1.0,10.0,6.0,anual,3,redes_sociales,0
39,estandar,tarjeta_credito,0.0,5.0,0.0,mensual,2,call_center,1
38,estandar,transferencia_bancaria,,-1.0,8.0,mensual,2,redes_sociales,1
48,estandar,transferencia_bancaria,3.0,17.0,4.0,mensual,1,call_center,0
41,estandar,tarjeta_credito,3.0,7.0,4.0,anual,3,referido,0
21,basico,transferencia_bancaria,0.0,14.0,0.0,anual,1,referido,0
3,premium,tarjeta_credito,3.0,19.0,0.0,anual,3,redes_sociales,0
13,basico,tarjeta_debito,1.0,17.0,3.0,mensual,0,,0
38,estandar,efectivo,,15.0,6.0,anual,1,web,0
24,basico,tarjeta_credito,0.0,100.0,76.0,anual,0,redes_sociales,0
26,estandar,transferencia_bancaria,3.0,,,mensual,1,,0
39,premium,tarjeta_credito,3.0,27.0,1.0,anual,2,web,1
7,estandar,tarjeta_credito,3.0,0.0,4.0,mensual,3,call_center,1
42,estandar,transferencia_bancaria,1.0,20.0,10.0,mensual,1,redes_sociales,0
23,basico,efectivo,2.0,7.0,4.0,mensual,0,redes_sociales,0
59,estandar,transferencia_bancaria,1.0,8.0,2.0,anual,1,redes_sociales,0
41,basico,tarjeta_debito,2.0,3.0,8.0,mensual,2,redes_sociales,0
50,estandar,tarjeta_credito,,19.0,74.0,mensual,2,web,0
40,estandar,efectivo,3.0,26.0,,anual,3,call_center,0
27,estandar,,2.0,21.0,0.0,anual,2,redes_sociales,0
27,premium,tarjeta_debito,1.0,7.0,5.0,mensual,3,,0
13,estandar,tarjeta_credito,2.0,16.0,0.0,anual,3,referido,0
56,estandar,efectivo,,16.0,98.0,mensual,0,call_center,0
32,estandar,efectivo,1.0,,2.0,mensual,0,web,0
19,premium,tarjeta_debito,3.0,28.0,0.0,mensual,0,redes_sociales,0
19,estandar,tarjeta_debito,1.0,5.0,9.0,mensual,1,,0
29,basico,efectivo,3.0,11.0,6.0,mensual,3,referido,0
27,estandar,transferencia_bancaria,1.0,13.0,,anual,1,referido,0
46,estandar,tarjeta_credito,1.0,11.0,9.0,anual,3,referido,0
60,estandar,tarjeta_credito,,7.0,,mensual,0,,0
120,estandar,efectivo,2.0,25.0,9.0,mensual,0,referido,0
22,estandar,tarjeta_credito,1.0,12.0,0.0,mensual,3,redes_sociales,0
17,basico,transferencia_bancaria,0.0,-5.0,10.0,anual,1,referido,0
19,estandar,efectivo,0.0,,,anual,1,web,0
3,estandar,,3.0,,0.0,mensual,0,,0
15,basico,tarjeta_credito,3.0,12.0,3.0,mensual,0,referido,1
25,estandar,transferencia_bancaria,2.0,17.0,66.0,anual,3,call_center,0
35,estandar,transferencia_bancaria,0.0,,8.0,mensual,1,call_center,0
51,premium,efectivo,2.0,22.0,7.0,anual,1,redes_sociales,0
0,estandar,tarjeta_credito,0.0,10.0,3.0,mensual,1,referido,0
60,basico,tarjeta_debito,,3.0,10.0,mensual,2,referido,0
10,basico,transferencia_bancaria,0.0,-5.0,5.0,mensual,2,referido,0
57,basico,efectivo,1.0,27.0,7.0,mensual,3,call_center,0
45,estandar,tarjeta_credito,1.0,-1.0,3.0,mensual,3,call_center,1
6,basico,efectivo,2.0,17.0,0.0,anual,0,call_center,0
26,premium,efectivo,2.0,28.0,10.0,mensual,2,referido,1
32,basico,tarjeta_credito,0.0,6.0,44.0,mensual,2,call_center,1
17,premium,tarjeta_credito,2.0,30.0,8.0,mensual,3,call_center,0
59,basico,,,17.0,,mensual,2,web,0
12,estandar,efectivo,3.0,23.0,5.0,anual,1,referido,0
57,basico,efectivo,2.0,23.0,8.0,mensual,0,call_center,0
53,estandar,tarjeta_debito,1.0,11.0,10.0,mensual,0,redes_sociales,1
4,estandar,tarjeta_debito,2.0,3.0,6.0,mensual,0,web,1
54,estandar,,0.0,14.0,8.0,anual,3,redes_sociales,0
15,estandar,tarjeta_credito,1.0,,5.0,mensual,1,,0
12,estandar,transferencia_bancaria,,15.0,5.0,mensual,3,referido,0
48,estandar,tarjeta_debito,0.0,22.0,,mensual,3,,0
30,basico,transferencia_bancaria,3.0,4.0,3.0,anual,2,redes_sociales,0
26,basico,,3.0,27.0,,anual,2,redes_sociales,1
19,estandar,,1.0,18.0,5.0,anual,0,redes_sociales,0
27,basico,tarjeta_debito,2.0,16.0,,mensual,1,call_center,0
23,estandar,efectivo,,0.0,8.0,mensual,3,call_center,1
26,basico,tarjeta_credito,0.0,20.0,0.0,anual,0,call_center,0
27,premium,efectivo,0.0,11.0,4.0,mensual,1,web,0
57,premium,transferencia_bancaria,2.0,9.0,4.0,mensual,0,,0
34,estandar,paypal,,29.0,5.0,anual,3,referido,0
2,premium,efectivo,2.0,21.0,3.0,anual,1,web,0
59,premium,tarjeta_debito,,20.0,1.0,mensual,0,referido,0
10,estandar,efectivo,1.0,0.0,5.0,mensual,0,referido,0
23,estandar,transferencia_bancaria,3.0,8.0,97.0,anual,0,web,0
32,premium,transferencia_bancaria,2.0,10.0,7.0,anual,3,redes_sociales,0
52,estandar,tarjeta_debito,3.0,6.0,9.0,mensual,0,call_center,1
27,premium,tarjeta_debito,1.0,8.0,1.0,anual,0,referido,0
28,estandar,efectivo,2.0,22.0,5.0,anual,3,referido,0
9,basico,tarjeta_debito,15.0,1.0,2.0,anual,0,web,1
8,estandar,tarjeta_credito,1.0,28.0,6.0,mensual,0,referido,0
9,estandar,tarjeta_debito,1.0,28.0,5.0,anual,2,,0
56,basico,tarjeta_credito,2.0,25.0,3.0,mensual,3,web,0
49,basico,tarjeta_credito,1.0,15.0,0.0,mensual,2,web,0
47,basico,transferencia_bancaria,3.0,21.0,1.0,mensual,1,call_center,1
37,basico,transferencia_bancaria,0.0,11.0,9.0,mensual,3,call_center,0
43,basico,tarjeta_debito,1.0,9.0,1.0,mensual,15,referido,0
30,basico,transferencia_bancaria,3.0,17.0,9.0,anual,3,,0
29,premium,efectivo,2.0,19.0,6.0,mensual,3,referido,1
38,estandar,tarjeta_debito,2.0,11.0,5.0,mensual,0,redes_sociales,0
36,basico,tarjeta_debito,2.0,16.0,9.0,mensual,3,redes_sociales,0
28,premium,efectivo,3.0,19.0,,mensual,3,web,0
12,premium,transferencia_bancaria,2.0,11.0,3.0,anual,3,,0
42,premium,transferencia_bancaria,1.0,14.0,5.0,mensual,1,web,0
41,estandar,efectivo,2.0,2.0,2.0,mensual,2,referido,0
38,basico,tarjeta_debito,-1.0,,2.0,mensual,3,,0
26,basico,tarjeta_credito,2.0,21.0,7.0,mensual,2,call_center,0
33,estandar,,1.0,12.0,2.0,mensual,0,web,1
21,premium,tarjeta_debito,,28.0,0.0,mensual,1,referido,0
16,premium,efectivo,0.0,18.0,6.0,anual,1,web,0
46,basico,efectivo,0.0,28.0,7.0,mensual,0,call_center,0
42,estandar,tarjeta_debito,0.0,16.0,6.0,mensual,0,web,0
20,basico,tarjeta_debito,1.0,17.0,6.0,anual,0,referido,0
10,basico,tarjeta_debito,1.0,50.0,5.0,mensual,1,call_center,1
18,basico,transferencia_bancaria,2.0,22.0,6.0,mensual,0,web,1
56,premium,tarjeta_credito,1.0,15.0,5.0,mensual,2,call_center,0
34,estandar,tarjeta_credito,0.0,,5.0,mensual,3,redes_sociales,0
27,basico,tarjeta_debito,3.0,13.0,10.0,anual,2,referido,0
44,basico,transferencia_bancaria,2.0,26.0,8.0,mensual,2,redes_sociales,1
14,estandar,tarjeta_credito,2.0,14.0,4.0,mensual,3,redes_sociales,1
51,basico,tarjeta_debito,3.0,100.0,9.0,mensual,0,referido,0
37,estandar,tarjeta_debito,3.0,12.0,0.0,mensual,2,redes_sociales,0
48,basico,tarjeta_credito,1.0,13.0,63.0,mensual,3,web,0
36,premium,tarjeta_credito,,14.0,9.0,mensual,0,referido,0
16,estandar,tarjeta_debito,0.0,8.0,8.0,mensual,0,,0
10,basico,tarjeta_debito,3.0,18.0,0.0,mensual,3,web,1
54,estandar,tarjeta_credito,0.0,7.0,,mensual,0,call_center,1
54,estandar,efectivo,2.0,6.0,1.0,anual,0,redes_sociales,0
13,basico,efectivo,2.0,,5.0,anual,0,web,0
46,estandar,efectivo,3.0,23.0,9.0,mensual,2,redes_sociales,1
12,basico,tarjeta_debito,1.0,8.0,1.0,mensual,2,call_center,1
23,basico,tarjeta_debito,3.0,-5.0,39.0,anual,0,web,0
9,estandar,tarjeta_debito,,-1.0,8.0,mensual,0,call_center,1
35,premium,efectivo,0.0,23.0,8.0,anual,2,web,0
50,estandar,efectivo,3.0,16.0,1.0,mensual,0,call_center,0
13,estandar,tarjeta_debito,1.0,20.0,7.0,mensual,2,,0
8,estandar,transferencia_bancaria,3.0,-1.0,8.0,anual,3,,0
34,estandar,tarjeta_debito,3.0,,0.0,mensual,2,referido,1
11,basico,efectivo,3.0,1.0,7.0,mensual,0,referido,0
3,estandar,tarjeta_credito,3.0,-1.0,5.0,anual,2,web,1
58,basico,transferencia_bancaria,1.0,,,mensual,2,call_center,0
6,standard,,,,10.0,mensual,1,call_center,0
18,estandar,transferencia_bancaria,0.0,17.0,0.0,anual,0,web,0
24,estandar,tarjeta_credito,3.0,3.0,9.0,anual,1,web,0
45,basico,,0.0,5.0,3.0,mensual,2,referido,0
49,basico,,1.0,23.0,0.0,anual,3,redes_sociales,0
18,premium,efectivo,0.0,9.0,4.0,anual,1,web,0
6,basico,tarjeta_debito,1.0,10.0,1.0,mensual,0,referido,0
59,basico,tarjeta_credito,0.0,21.0,7.0,anual,1,web,0
17,basico,transferencia_bancaria,1.0,24.0,2.0,mensual,0,web,0
57,estandar,tarjeta_credito,3.0,,3.0,anual,1,referido,0
27,estandar,tarjeta_credito,3.0,2.0,8.0,anual,2,redes_sociales,1
31,basico,tarjeta_debito,,5.0,41.0,mensual,0,referido,1
8,basico,tarjeta_credito,1.0,-1.0,,mensual,2,redes_sociales,0
47,premium,efectivo,1.0,50.0,3.0,anual,0,redes_sociales,0
2,basico,tarjeta_debito,2.0,5.0,3.0,mensual,1,web,0
12,estandar,tarjeta_credito,2.0,26.0,9.0,anual,3,,0
13,basico,tarjeta_credito,2.0,25.0,4.0,mensual,0,web,0
2,estandar,tarjeta_debito,1.0,3.0,1.0,anual,2,call_center,0
40,estandar,tarjeta_debito,2.0,13.0,8.0,mensual,1,redes_sociales,0
27,basico,transferencia_bancaria,1.0,3.0,8.0,anual,3,web,0
49,basico,tarjeta_debito,3.0,,68.0,anual,0,,1
7,estandar,tarjeta_debito,0.0,11.0,0.0,mensual,2,referido,0
120,estandar,,1.0,25.0,26.0,anual,3,web,0
12,estandar,tarjeta_credito,,22.0,2.0,anual,0,redes_sociales,0
35,estandar,efectivo,0.0,-1.0,0.0,mensual,3,web,1
46,basico,paypal,2.0,24.0,2.0,mensual,3,call_center,0
43,premium,tarjeta_credito,2.0,28.0,1.0,mensual,2,,0
37,estandar,efectivo,2.0,24.0,8.0,mensual,3,web,0
28,premium,tarjeta_credito,1.0,4.0,2.0,anual,0,web,0
31,estandar,efectivo,1.0,21.0,7.0,anual,3,call_center,1
42,premium,efectivo,1.0,25.0,9.0,anual,2,web,0
26,premium,tarjeta_credito,2.0,16.0,3.0,anual,0,call_center,0
33,estandar,tarjeta_credito,2.0,-1.0,6.0,mensual,3,web,0
48,premium,tarjeta_debito,2.0,17.0,1.0,mensual,2,referido,0
29,basico,tarjeta_debito,,26.0,5.0,mensual,1,redes_sociales,0
13,premium,tarjeta_credito,1.0,3.0,4.0,anual,0,,0
44,premium,Tarjeta Credito,1.0,1.0,0.0,mensual,1,redes_sociales,0
50,premium,efectivo,3.0,23.0,13.0,mensual,0,call_center,1
42,basico,efectivo,2.0,15.0,7.0,mensual,2,redes_sociales,0
54,premium,tarjeta_credito,2.0,1.0,,mensual,1,call_center,1
9,estandar,EFECTIVO,2.0,7.0,7.0,mensual,0,referido,0
19,basico,tarjeta_credito,0.0,7.0,2.0,mensual,2,referido,0
